source_file,utt_or_id,filename,text,matched_terms,mandarin,pseudo_english_nllb
wsc_train_audio_text.tsv.gz,01316550014_xd98C_185_6980,01316550014_xd98C_185_6980.wav,再给我弄回去再审你慢慢喝到就趁这个空间我安排也不走走喝着喝酒喝酒,这个 你 我,再给你弄回去重新审问你慢慢喝着，我就趁这个时间我安排一下，你也走走，喝着酒聊聊天。,"Then I'll bring you back and ask you again if you're drinking slowly, and I will take the time to arrange it, and you'll go out and drink and talk."
wsc_train_audio_text.tsv.gz,013165496169_hFbK9_50_8360,013165496169_hFbK9_50_8360.wav,我今天不陪你去放心了,你 我,我今天不去陪你了让你放心了吧,I'm not going with you today to reassure you.
wsc_train_audio_text.tsv.gz,013165498756_wO1nA_29_7280,013165498756_wO1nA_29_7280.wav,哎爸爸谢谢那我给你戴帽子好吃辣椒,爸爸 你 我,哎爸爸谢谢你，那你我给他戴帽子，我喜欢吃辣子。,"Dad, thank you, I gave him a hat, and I like to eat carrots."
wsc_train_audio_text.tsv.gz,013165441868_dI1et_31_6460,013165441868_dI1et_31_6460.wav,回来在在我们老家那边工地上做活路哈传说吧也就是,我们,回来在我们老家那边工地做工的时候，传说是吧也就算是传闻。,"When we went back to work in the factory where our ancestors lived, the rumors were true or even rumors."
wsc_train_audio_text.tsv.gz,01316551367_rR36S_6_5760,01316551367_rR36S_6_5760.wav,晃动一下锅底摊着一个波比你比已经还狠,你,晃动一下锅底，摊着的这块肉比刚才的还要肥厚一些。,"Now, when you're at the bottom, the meat is thicker than it was at the beginning."
wsc_train_audio_text.tsv.gz,013165444263_3yf9o_1_6980,013165444263_3yf9o_1_6980.wav,我虽然吃过扇贝但是我没有吃过这么大的扇贝你们看一下这个扇贝好大,你们 这个 我,我虽然吃过扇贝，但是一直没有吃过这么大个的扇贝。你们看这个扇贝好大。,"I have eaten grapes, but I have never eaten a grapefruit that large. Look at the size of the grapes."
wsc_train_audio_text.tsv.gz,01316552511_hlYNQ_226_6520,01316552511_hlYNQ_226_6520.wav,这件连衣裙很相因这个菜咋个样喃这个菜还可以不得,这个,这件连衣裙很好看，这个菜怎么样呢？这个菜还可以。,"This dress looks good, what about this dish? This dish is good."
wsc_train_audio_text.tsv.gz,01316553239_YLFsf_2_7100,01316553239_YLFsf_2_7100.wav,我也能听到你们声音了再见,你们 我,我也能听到你们的声音了，再见。,"I can hear your voices too, bye."
wsc_train_audio_text.tsv.gz,01316548094_0CHQo_1021_5600,01316548094_0CHQo_1021_5600.wav,哦新的章节了哦他那个是啥子啊啥东西,那个 他,哦，新的章节了哦，他是啥子东西啊？,"Oh, the new chapter's over. Oh, he's a chicken thing, right?"
wsc_train_audio_text.tsv.gz,013165487333_Fmg1e_4_5640,013165487333_Fmg1e_4_5640.wav,啊我有什么小小的,小的 我,我有什么小小的要求吗？,Do I have any small requests?
wsc_train_audio_text.tsv.gz,013165451999_htABu_60_5900,013165451999_htABu_60_5900.wav,那油吧兄弟还有7,兄弟,那个油了吧兄弟还有七分钟。,"That's it, brother. Seven minutes left."
wsc_train_audio_text.tsv.gz,01316549069_zX58t_49_6980,01316549069_zX58t_49_6980.wav,我死大了,我,我完了,I'm finished.
wsc_train_audio_text.tsv.gz,013165472700_C6qpL_49_7180,013165472700_C6qpL_49_7180.wav,过两天来他肯定就不得怕了,他,过两天来了他就不会害怕了,"In two days, he won't be afraid."
wsc_train_audio_text.tsv.gz,013165466694_yiP8s_67_6560,013165466694_yiP8s_67_6560.wav,这个德家系统还是后对子,这个,这个设备系统还是不错的。,This equipment system is still good.
wsc_train_audio_text.tsv.gz,013165533207_TmO7x_10_5580,013165533207_TmO7x_10_5580.wav,我相信上面应该是晓得的我常和身边的朋友聊天大部分在卖房子的朋友,朋友 我,我相信上面应该明白的，我经常和身边的朋友们聊天，大多数是在谈论卖房子的事情。,"I think it should be understood that I often talk to friends around me, most of them talking about selling a house."
wsc_train_audio_text.tsv.gz,013165533745_yR5gL_11_5920,013165533745_yR5gL_11_5920.wav,哎呀谁我都帮谁,我,哎呀我都能帮忙谁啊,"Oh, who can I help?"
wsc_train_audio_text.tsv.gz,01316551958_6U3mc_11_7680,01316551958_6U3mc_11_7680.wav,终于美美宇宙需街变观众远离微雨中,观众,终于让观众远离了微雨中的街头变化,It's finally moving viewers away from the rainy streets.
wsc_train_audio_text.tsv.gz,013165482893_eLtG8_133_10220,013165482893_eLtG8_133_10220.wav,我说我那么爱喝茶的这一辈子我最爱喝茶收点漂亮点的茶杯啊茶壶啊我心头在想哈,我,我说我这么喜欢喝茶，这辈子最喜欢喝茶的时候，收一些漂亮的茶杯、茶壶啊，心里想着呢。,"I said that I like to drink tea so much, and this chick likes to drink it when she gets some nice cups of tea."
wsc_train_audio_text.tsv.gz,013165497819_paV0G_30_6000,013165497819_paV0G_30_6000.wav,我不用嗯用来找我两个号码,我,我不需要用这个来找我的两个号码。,I don't need this to find my two numbers.
wsc_train_audio_text.tsv.gz,013165468695_poNF5_42_6720,013165468695_poNF5_42_6720.wav,现在都还有这个现象一直都在这儿听书当然其中一个小子啊,这个,现在还是有这种现象，很多人喜欢在这里听书，当然其中有一个小子。,"There is still a phenomenon, and many people like to listen to books here, of course there is a child among them."
wsc_train_audio_text.tsv.gz,01316549136_el7Ya_60_5740,01316549136_el7Ya_60_5740.wav,他在开童子那我的童子就感觉是单行道虽说舍不得走得走,我 他,他开了童子之后，我觉得我的童子就是单向的，虽然有点不舍得，但还是走了。,"After he pulled off the boy, I felt that my boy was one-way, although a little uncomfortable, but he left."
wsc_train_audio_text.tsv.gz,013165437076_RNQgw_29_6300,013165437076_RNQgw_29_6300.wav,老子根本都喝不醉是你确实喝不醉,老子 你,我根本就喝不醉是你说你自己确实喝不醉。,I'm not drunk at all when you say you're not drunk.
wsc_train_audio_text.tsv.gz,01316545097_u0ZCO_29_7160,01316545097_u0ZCO_29_7160.wav,在这个位置刷了一整天现在太阳也下坡了我也该回家了,这个 我,在这个地方刷了一整天，现在太阳也快下山了，我也该回家了。,"I stayed there all day and the sun was setting. I had to go home, too."
wsc_train_audio_text.tsv.gz,013165472508_n2y7E_45_5760,013165472508_n2y7E_45_5760.wav,来我问问人家给我,人家 我,来看看别人给我不给。,Come and see if anyone else will give it to me.
wsc_train_audio_text.tsv.gz,0131654686_eTKnr_26_8020,0131654686_eTKnr_26_8020.wav,点走上将我们其实相对还少输了一分视频三局联播请大家耐心看望哈我们接着来看第二局,大家 我们,点上来看，我们其实相对还少输了一分。视频是三局联播的，大家耐心看哈，我们接着来看第二局。,"The video is a three-part series, so everyone wait and see, we'll come to the second one."
wsc_train_audio_text.tsv.gz,013165486694_0UBvQ_32_7600,013165486694_0UBvQ_32_7600.wav,呃那直接拿一份要的哎直接替那个怂咬的,那个,嗯那直接点一份要的，直接替那个怂恿的。,"I'm going to tell you what I want, and I want you to give it to me."
wsc_train_audio_text.tsv.gz,013165462113_LyYN0_10_9140,013165462113_LyYN0_10_9140.wav,李亮你也技术啊Seeingthebeautythroughthe,你,李亮你也有技术啊，透过现象看本质。,"Li Liang, you also have the technology to see the essence through phenomena."
wsc_train_audio_text.tsv.gz,013165457207_FACi9_26_6360,013165457207_FACi9_26_6360.wav,这个是我舅哥就是小周周小晨晨的名字都是我舅公起的,这个 哥 我,这是小周和小晨的名字，都是我舅舅给起的。,"These are the names of the week, and the morning, which I have given them."
wsc_train_audio_text.tsv.gz,013165447912_uUp8r_15_6300,013165447912_uUp8r_15_6300.wav,哦太出事了你给他赏一锅看酸不酸我不选择,我 你 他,哦太出事了，你要给他赏一锅来看酸不酸，我就不选择了。,I don't think it's a good idea for you to give him a treat to see if he's sour.
wsc_train_audio_text.tsv.gz,013165450382_x24Wn_4_8020,013165450382_x24Wn_4_8020.wav,这个典故是咋个来的呢当然是我们成都附近哪个县呢,哪个 这个 我们,这个典故是怎么来的呢，当然就是我们成都附近的哪个县了。,"How did this incident come about, and of course, which county is nearby?"
wsc_train_audio_text.tsv.gz,01316550945_nfCYU_8_7000,01316550945_nfCYU_8_7000.wav,老姜切片切好后一起做你盘里,你,老姜切成片切好了就一起放你盘子里吧。,The old man cut the pieces and put them together in your plate.
wsc_train_audio_text.tsv.gz,013165439418_LCp5b_123_6680,013165439418_LCp5b_123_6680.wav,现在你跟你亲生姐姐亲生妹妹侄女侄儿你这样子该让一个,妹妹 侄女 姐姐 侄儿 你,你现在和你的亲生姐姐、亲生妹妹、侄女、侄儿在一起应该怎么做呢？,"What should you do with your siblings, cousins, nieces and nephews now?"
wsc_train_audio_text.tsv.gz,01316544962_VtJYX_9_8920,01316544962_VtJYX_9_8920.wav,我说我排在第一和第三我说你这样子如果我买到起源了这个房子我就让给你了嗯然后就后来我起源就买到了嘛嗯,这个 你 我,我说我排在第一和第三，我说你这样子，如果我买到这套房子我就让你了。嗯，然后后来我就买到了这套房子。,"I say I'm number one and number three, and I say you're like this, and if I buy this house, I'll give it to you."
wsc_train_audio_text.tsv.gz,013165439637_F1X2C_15_7140,013165439637_F1X2C_15_7140.wav,回家这个系统走的好把我们四万走跑了,这个 我们,回家这个系统走得好，把我们的四万元都跑丢了。,"When we got home, the system went well and we lost our $40,000."
wsc_train_audio_text.tsv.gz,013165511043_dFWlo_36_6300,013165511043_dFWlo_36_6300.wav,应该精神的就像要死了的人一样我就快要死了那他也没死,我 他,应该精神状态很差，就像快要死了一样，我感觉快不行了，但他还没死。,"He was supposed to be in a bad state of mind, as if he was about to die, and I felt that he was not going, but he wasn't dead yet."
wsc_train_audio_text.tsv.gz,013165486132_c0qsP_1_6180,013165486132_c0qsP_1_6180.wav,大家好我是三米我又来了今天弄一个特殊的主角剁椒主角弄趴一点,大家 我,大家好，我叫三米，我又来了。今天我们要做一个特别的主角，就是剁椒鱼头，要做得特别入味一些。,"Hello, I'm calling three meters, and here I am again. Today we're going to do a special protagonist, which is the head of a shark, to make it taste more special."
wsc_train_audio_text.tsv.gz,013165459247_p4wMG_42_7280,013165459247_p4wMG_42_7280.wav,哎我还是不是亏掉头现在还是模糊到过人就是,我,哎我还是要掉头现在还是不太清楚到底过了几个人就是,"I'm going to get out of my head right now, and I don't really know how many people have gone through it."
wsc_train_audio_text.tsv.gz,013165493109_LNVJU_24_7440,013165493109_LNVJU_24_7440.wav,有点区别我看你这还弄的有花生米呃花生米的话我们是面里面弄的面里面弄的呀,我们 你 我,有一点区别，我看你这是放的是花生米啊，花生米的话我们一般是放在面里拌的。,"There's a bit of a difference, and I see you're putting it in peanut rice, and we usually put it in the table."
wsc_train_audio_text.tsv.gz,013165460375_B41nw_69_10220,013165460375_B41nw_69_10220.wav,吉祥之月了杨子远还有一局是咱们打一局,咱们,吉祥之月了，杨子远还有局，我们打一局吧。,"It's a happy month, and the game is far away, so let's play a game."
wsc_train_audio_text.tsv.gz,013165450219_YrEIS_0_7580,013165450219_YrEIS_0_7580.wav,除了前面哈剩他的全部弄回去呀哎呦哎呦,他,除了前面的都弄回去啊哎哟哎哟,It's all over but the front.
wsc_train_audio_text.tsv.gz,013165501066_rpe5V_17_10780,013165501066_rpe5V_17_10780.wav,我看你就带带东西嘛哈带起我一起带起带东西看哈子都可以来我们还是点哈点起入库哈,我们 你 我,你看你就带点东西嘛，带起我一起带点东西看，哈子都可以来，我们还是点个入库吧。,"You see, you bring something, you take something with me and you see, if you can come, we'll go to the library."
wsc_train_audio_text.tsv.gz,013165518470_Sg51a_29_6000,013165518470_Sg51a_29_6000.wav,这是一方面主教练主要是这个教练的教练一个,这个,这是其中一个方面，主要的主教练是指这个教练的指导老师。,This is one aspect where the main head coach refers to the coach's mentor.
wsc_train_audio_text.tsv.gz,013165450673_K9Uwt_46_6360,013165450673_K9Uwt_46_6360.wav,出来就啃猪蹄好不好那么你也可以,你,出来就吃猪蹄吧，你要不要也来一份？,"Go out and eat the pork chops, will you not come with one?"
wsc_train_audio_text.tsv.gz,013165494801_DRpga_1_5880,013165494801_DRpga_1_5880.wav,带你尝一下,你,带你尝一下这个,Take a taste of this.
wsc_train_audio_text.tsv.gz,013165495537_4nVNF_126_6720,013165495537_4nVNF_126_6720.wav,快点嗯你,你,赶紧哦你,Hurry up.
wsc_train_audio_text.tsv.gz,0131654806_YZnxG_1_19460,0131654806_YZnxG_1_19460.wav,不认识你打吧不用打那块没得小点的了小点儿来啦老大有个劲大妈又来了个妈就那个小的,那个 小的 大妈 你 妈,不认识你打吧，不用打那边没有小点的了，要个小号的过来吧，老大有个劲，大妈又来了个妈，就那个小的。,"If you don't know who you are, you won't have to play the little one. If you play the small one, come on. The old one has a hammer, and the old one comes with another hammer."
wsc_train_audio_text.tsv.gz,013165504846_aDfk6_2_11860,013165504846_aDfk6_2_11860.wav,他们也做出了自己的特色店面装修也还原了当年老重庆那种七十年代的感觉我们来这已经把菜点好了,自己 他们 我们,他们家也有自己独特的装修风格，店面布置得很有当年老重庆七十年代的感觉。我们来了都已经点好菜了。,"They also have their own unique style of decoration, and the shops are laid out with the feel of old Chongqing in the 1970s."
wsc_train_audio_text.tsv.gz,013165516799_uyF9e_5_6820,013165516799_uyF9e_5_6820.wav,现在我就想问一下有没有懂行的网友写晓得打我这个厂房的话,这个 网友 我,我现在就想问一下有没有懂这方面的网友知道怎么处理我的厂房问题。,I would like to ask if the internet users in this area know how to handle my factory problem.
wsc_train_audio_text.tsv.gz,013165522506_LNdTX_69_5920,013165522506_LNdTX_69_5920.wav,干嘛的嘛我空调的调试,我,我是来做空调调试的。,I'm here to do an air conditioning test.
wsc_train_audio_text.tsv.gz,013165495109_dmsSf_0_6280,013165495109_dmsSf_0_6280.wav,我我嗯嗯,我,我在嗯嗯,I'm on fire.
wsc_train_audio_text.tsv.gz,013165474136_Mfzg6_27_7480,013165474136_Mfzg6_27_7480.wav,北方的吃饭把这个粉条加进去如果有点肥肉颗颗就好了,这个,北方的吃粉条要是有点肥肉丁儿就更好了,It's better to eat pasta in the north if you're a little fat.
wsc_train_audio_text.tsv.gz,013165485985_HyCKE_15_6300,013165485985_HyCKE_15_6300.wav,我死了,我,我死了啊,I'm dead.
wsc_train_audio_text.tsv.gz,013165502615_zueoW_22_6420,013165502615_zueoW_22_6420.wav,啊陆总你说那句话出来打我脸吗哪个在打你脸嘛你,哪个 你 我,陆总，你说出这句话会打自己脸吗？谁在打你的脸呢？,Who is hitting your face when you say that?
wsc_train_audio_text.tsv.gz,013165463414_4rDWu_4_6020,013165463414_4rDWu_4_6020.wav,你我他中华血统,你 我 他,你我他都是中华民族的血脉,You and he are Chinese people.
wsc_train_audio_text.tsv.gz,013165500801_o04Re_39_5800,013165500801_o04Re_39_5800.wav,一个人往前头跑啥都没整到还是我们把他喊回来弄这哈儿的嘿,个人 哈儿 我们 他,一个人往前跑了一圈什么都没有得到，反而被我们叫回来了处理这里的事情了。,"A man ran around and got nothing, but he was called back to handle the matter here."
wsc_train_audio_text.tsv.gz,0131655215_y5LD4_109_7840,0131655215_y5LD4_109_7840.wav,所以说养成老习惯的看到老严来了他本人心中有个这个习惯甚至就是不是自己屋头的亲生妈老汉儿他,妈老汉儿 自己 这个 本人 他,所以就说习惯了见到老严来了，他自己心里就有这种习惯，哪怕不是自己家的亲生父母也会这样。,"So when he gets used to seeing an old man, he has this custom in his heart, even if it is not in his own family."
wsc_train_audio_text.tsv.gz,013165452261_zZQPc_11_19320,013165452261_zZQPc_11_19320.wav,我觉得它这个就是食材好怎么烤的感觉都好吃嗯好香啊好香你吃没有吃了好香这个味道比我过年回哈尔滨吃那个味道我感觉他们现在做的都没有我少时候吃那种味道来吧,他们 这个 那个 你 它 我,我觉得它的食材很好，怎么烤都好吃，闻起来特别香，真的太香了。你没尝过的话，就知道有多香了。这种味道比我在过年的时候回哈尔滨吃的还要好，感觉现在的做法都不如我小时候吃的好。,"I think the food is good, the way it's baked is great, it smells special, it really smells great. If you haven't tasted it, you'll know how much. It smells better than when I went back to Harlem last year, and I feel like I'm not eating as well as I did when I was a kid."
wsc_train_audio_text.tsv.gz,01316545382_Mpm71_35_6360,01316545382_Mpm71_35_6360.wav,也有你比如说年轻人喜欢你像这些歌啊,你,也有你喜欢的比如年轻人喜欢你的这些歌曲啊,"There are some songs that you like, like the ones that young people like about you."
wsc_train_audio_text.tsv.gz,013165476409_m95Cc_6_5900,013165476409_m95Cc_6_5900.wav,嗯坐下吧哦要得要得谢谢谢谢哇你们做那么多人,你们,嗯，请坐吧，可以啊，谢谢，谢谢。你们做了这么多人。,"Oh, please sit down, okay, thanks, thank you. You did so many people."
wsc_train_audio_text.tsv.gz,013165470004_xgBwa_13_5920,013165470004_xgBwa_13_5920.wav,只不能加四分收三十二分我哪里去嘛,我,只能加四分收三十二分我去哪儿啊,I can only get a quarter and 32 points. Where am I going?
wsc_train_audio_text.tsv.gz,013165492265_2Poj5_7_5980,013165492265_2Poj5_7_5980.wav,那他也可能想去做调情我这个牌同志也砍价一队,这个 我 他,他可能也想来逗逗我，这牌友也跟我砍价一样。,"He may be trying to make fun of me, and this fellow is cutting me the same price."
wsc_train_audio_text.tsv.gz,01316553142_8OeRk_16_5960,01316553142_8OeRk_16_5960.wav,应该是在十二米到十三米左右它的进深大概是在六米左右,它,应该是十二米到十三米左右的长度，深度大概在六米左右。,It should be about 12 to 13 meters long and about 6 meters deep.
wsc_train_audio_text.tsv.gz,013165473073_zfijN_3_14080,013165473073_zfijN_3_14080.wav,嗯喂老表亲家快点出来害我出不来我正在洗澡啊莫啰嗦啊喊师娘找我快点出来吃多事情哦快点等两分钟我把肥皂冲掉的草,娘 我,喂，老表亲，快点出来，我在洗澡呢。别磨叽，叫你婆婆快来找我，有事快说，等两分钟，我把肥皂水冲洗掉了再出来。,"Hey, old cousin, get out of here, I'm in the bathroom. Don't mop, tell your mother-in-law to come to me and tell me something. Wait two minutes, I washed it with soap and came out again."
wsc_train_audio_text.tsv.gz,013165449258_Abj0C_44_5800,013165449258_Abj0C_44_5800.wav,我把干枝把它剪了其它形状全部所有的都选好了,它 我,我把它干枝剪了，其他形状的全部选好了。,"And I cut off the branches of it, and made all the other shapes."
wsc_train_audio_text.tsv.gz,013165472069_do85B_40_7300,013165472069_do85B_40_7300.wav,新增的是啊我每天在工地上干活吔反正都有职业病哈,我,新增的是一直在工地上干活确实容易得职业病啊,It's easy to get sick in the workplace.
wsc_train_audio_text.tsv.gz,01316551958_Ir6Uy_20_7260,01316551958_Ir6Uy_20_7260.wav,反正我就放那么多多,我,反正我就放这么多,"Instead, I put in so much."
wsc_train_audio_text.tsv.gz,013165492913_XjcsB_35_7360,013165492913_XjcsB_35_7360.wav,谢谢妈吃了没他们吃嘛管他去等等下等下个人去拿,个人 他们 他 妈,谢谢你妈妈吃了没有他们吃没管他去了等一下等一下再去拿。,"Thank you for eating without them, even if he's gone."
wsc_train_audio_text.tsv.gz,013165510031_Ji4YH_0_6920,013165510031_Ji4YH_0_6920.wav,大家好我是马哥欢迎收看本机市民啊我身后这个就是大千广场这广场最主要是吃,大家 这个 哥 我,大家好，我是马哥，欢迎收看。我身后的这就是大千广场，这个广场最主要的还是吃饭的地方。,"Hello, I'm Marco, welcome to see. Behind me, this is Big Thousand Square, which is the main place to eat."
wsc_train_audio_text.tsv.gz,013165493848_s3rnh_49_7240,013165493848_s3rnh_49_7240.wav,老婆婆老婆往哪边走走,老婆婆 老婆,老太太老太往哪边走走,Where does the old lady go?
wsc_train_audio_text.tsv.gz,01316544413_mTikP_40_7460,01316544413_mTikP_40_7460.wav,比如说母鸡它隔一天或者是每天会出来觅食一次这个过程的话就相当于一个晾弹,这个 它,比如说母鸡每隔一天或者每天都出去觅食一次，这个过程就相当于一个晾晒蛋的过程。,"For example, when a mother goes out to eat once a day or every day, the process is equivalent to the process of laying eggs."
wsc_train_audio_text.tsv.gz,013165478946_3s9dC_30_8520,013165478946_3s9dC_30_8520.wav,那么他想做调情相当于三家不要万但是对家三条是个高手,他,那么他想做调情相当于三家拿不到万，但是对家有三条是个高手。,"So he wants to have sex with someone who doesn't have a million dollars, but having three is good for the family."
wsc_train_audio_text.tsv.gz,013165495805_i49w2_10_5940,013165495805_i49w2_10_5940.wav,哦你来了,你,你来了啊,You came.
wsc_train_audio_text.tsv.gz,013165449356_Z5TFI_20_6460,013165449356_Z5TFI_20_6460.wav,那个练习要期末考试才看占分校吃饭我们不讨论这个问题哈,那个 这个 我们,那个复习要期末考试才开始，平时我们不讨论这个问题哈。,"The review is about to start, and we don't usually talk about it."
wsc_train_audio_text.tsv.gz,013165535025_xPXDb_29_6080,013165535025_xPXDb_29_6080.wav,我先上去看好不好喝,我,我要先尝一下看看好不好喝,I'm going to try it and see if it's good.
wsc_train_audio_text.tsv.gz,013165486522_cwdAm_92_5560,013165486522_cwdAm_92_5560.wav,大家一起拜记录哪个要你给我也可以排,哪个 大家 你 我,大家一起拍照片或者录像的时候，你要我进去也可以安排一下。,"If you want me to come in, you can arrange for everyone to take pictures or videos together."
wsc_train_audio_text.tsv.gz,01316545642_3gtQ9_16_7380,01316545642_3gtQ9_16_7380.wav,商家这个四万碰得好给我扯个七万过来打亲下叫杠都不敢杠,这个 我,商家这局四万点好听，给我变成七万来打一下叫杠都不敢杠了。,"The man who had forty thousand dollars paid me and gave me seventy thousand dollars, so that I wouldn't have to wait any longer."
wsc_train_audio_text.tsv.gz,013165452061_ZPTlz_8_7820,013165452061_ZPTlz_8_7820.wav,都待在家里面不准外出在家里面避险因为那个鱼情大家都是知道的,那个 大家,都待在家里不准外出，在家里避险，因为那个疫情大家都是知道的。,"Stay at home and stay safe, because the epidemic is well known."
wsc_train_audio_text.tsv.gz,013165503077_kxYTM_35_7420,013165503077_kxYTM_35_7420.wav,现在我租那边还多厚实的好了朋友们今天这个赌包鬼出来这儿了,这个 朋友 我,现在我租那边条件还不错的，朋友们今天这个赌博场所出来了这里了。,"Now that I've rented the place in good condition, friends, the gambling place is here today."
wsc_train_audio_text.tsv.gz,013165471333_h32lw_27_5920,013165471333_h32lw_27_5920.wav,不贪财晓得了哈嗯哪个,哪个,不贪财我知道了哦嗯哪吒,Don't be greedy. I know where you're going.
wsc_train_audio_text.tsv.gz,013165533922_ypaMx_332_6640,013165533922_ypaMx_332_6640.wav,赶紧去检查哈你肾脏多而不少有点问题你剩下的分泌不够啊,你,赶紧去医院检查一下你的肾功能，好像有些分泌不足的问题。,Go to the hospital and check your bladder function as if there is a lack of secretion.
wsc_train_audio_text.tsv.gz,013165506044_0Bmeh_9_7240,013165506044_0Bmeh_9_7240.wav,你们公司啊我大不大方是不是嘛公司福利好不好哎呀我天啊,你们 我,你们公司的大方不？公司福利好不好？哎呀天哪。,What's the big deal about your company?
wsc_train_audio_text.tsv.gz,013165498090_T4kqQ_16_20100,013165498090_T4kqQ_16_20100.wav,最近的居民距离那个老井有十八个梯步也就是十八个那个老石梯啊所以因此得名十八梯现在我们就去找一下那个老井那为什么东西,那个 我们,最近的居民离那个老井有十八级台阶，也就是十八个老石阶，所以叫它“十八梯”。我们现在去找一下那个老井，为什么叫它“十八梯”呢？,"There are eighteen steps up from the old well, and they call it the Eighteenth Staircase. Now let's look at the old one. Why is it called the Eighty-eighth Stair?"
wsc_train_audio_text.tsv.gz,01316547906_J8N0d_37_6120,01316547906_J8N0d_37_6120.wav,是吧我是去了那也没干完的,我,是吧我去那儿了也没干完的,"Yeah, I went there and I didn't finish."
wsc_train_audio_text.tsv.gz,01316544034_8NCXF_1_7960,01316544034_8NCXF_1_7960.wav,非常感谢经过这几天的一个折腾哈小家伙的那个精气神还没有完全恢复这会儿又睡着了,那个,非常感谢这几天天翻地覆的折腾，小家伙的精神状态还没完全恢复，这会儿又睡着了。,"I am very grateful for the folding that has taken place over the last few days, and the little guy's mental state has not fully recovered and he is now asleep."
wsc_train_audio_text.tsv.gz,013165534915_oaJsV_3_3600,013165534915_oaJsV_3_3600.wav,我,我,我,I did.
wsc_train_audio_text.tsv.gz,013165532657_hP9ov_72_6820,013165532657_hP9ov_72_6820.wav,场景呢都是你可以关掉你去了两个,你,场景都是你可以关闭的，你去了两个。,"The scene is all you can turn off, you go to two."
wsc_train_audio_text.tsv.gz,013165499347_dmiIn_2_6760,013165499347_dmiIn_2_6760.wav,然后我今天心血来潮我就给我自己剪了个刘海儿但是这个刘海有好处就是,自己 这个 我,然后我今天心血来潮就给自己剪了个刘海。但是这个刘海的好处是,And then my heart blew up today and I cut myself a shark. But the benefits of this shark are:
wsc_train_audio_text.tsv.gz,013165479319_o0N2E_32_6340,013165479319_o0N2E_32_6340.wav,我今天是豆沙加红枣把豆沙在肉片上抹上烧去,我,我今天做的是一道豆沙加红枣的菜，就是先把豆沙抹在肉片上然后一起烧熟了。,"My recipe today is a tomato sauce of red dates, which I put on a piece of meat and cook together."
wsc_train_audio_text.tsv.gz,013165512367_WTajr_4_10400,013165512367_WTajr_4_10400.wav,古代普拉哎呦熊儿古代普拉快点大家看这个,大家 这个,古代普拉哎哟喂，熊儿古代普拉快点大家来看这个,"Ancient Prairie, Bears and Old Prairie is a great place to visit."
wsc_train_audio_text.tsv.gz,013165509267_hFz73_3_11960,013165509267_hFz73_3_11960.wav,二零一五年来我没有看到这一处的景观不知道是后头新建的还是我原来是从另外一个地方进的船行街这一处整修一新的南华宫,我,二零一五年来我没看到这个地方的景观，不知道是后来新建的还是我原来从另外一个地方进的船行街，这一处整个修缮一新了南华宫。,"For twenty-five years I have not seen the landscape of this place, not knowing whether it was later rebuilt or if I had been walking by boat from another place, where the whole renovated Nanhua Palace."
wsc_train_audio_text.tsv.gz,013165476227_57z6e_21_6040,013165476227_57z6e_21_6040.wav,他有的羊子他吃一部分大家都得了要的,大家 他,他的羊他吃了一部分，大家都有得吃了。,"He ate a portion of his sheep, and they all ate."
wsc_train_audio_text.tsv.gz,013165470204_ihVav_16_5560,013165470204_ihVav_16_5560.wav,我做的那个荷叶茶那个荷叶是超级新鲜的,那个 我,我做的这个荷叶茶用的荷叶是超级新鲜的。,This tea bag I made is super fresh.
wsc_train_audio_text.tsv.gz,013165455445_i35nK_41_6360,013165455445_i35nK_41_6360.wav,他社会,他,他是社会上的一个人。,He is a social person.
wsc_train_audio_text.tsv.gz,013165479889_cTdAO_19_7320,013165479889_cTdAO_19_7320.wav,给三十多了嘞还不光的中间哦一下儿不好了又又去买这个药多的钱遭了,这个,都已经三十多岁了还光棍一个，中间偶尔好起来又去买了些药物，真是浪费钱了。,"He's now in his 30s, and he's single. Sometimes he gets better, sometimes he goes to buy some medicine, and it's a waste of money."
wsc_train_audio_text.tsv.gz,013165533237_asyUT_29_5640,013165533237_asyUT_29_5640.wav,你你对吧,你,你肯定是对的吧,You must be right.
wsc_train_audio_text.tsv.gz,0131655076_wFPiS_1351_5960,0131655076_wFPiS_1351_5960.wav,这边吧我哦这边这边对对对对就这边对就这边,我,这边啊，我就在这边这边对，就是这边，对，就在那边。,"This side, oh, I'm this side right here, this side, yeah, right there."
wsc_train_audio_text.tsv.gz,013165496351_eAvkS_34_6320,013165496351_eAvkS_34_6320.wav,干哦我操刚才的过是啥里好半小时就没个大,我,哎呀我刚才做的事情太糟糕了，半个小时就完了。,"Oh, what I just did was so bad, it was done in half an hour."
wsc_train_audio_text.tsv.gz,01316544903_RXAzi_172_6420,01316544903_RXAzi_172_6420.wav,要受到别人的尊重必须自己赞成说个老实话,自己 别人,要想得到别人的尊重，就必须敢于说句实在话。,"If you want to be respected by others, you have to have the courage to speak the truth."
wsc_train_audio_text.tsv.gz,013165492620_aL62q_42_7000,013165492620_aL62q_42_7000.wav,来嘛那个有个清香味啊唉都是这样我们有没有好安逸哦,那个 我们,来了嘛，这个有股清香的味道啊，哎，都是这样的，我们好不好耍哦？,"Come on, this smells like purple, oh, it's all like that, we're not good at it?"
